,text,retweet_count,favorite_count,created_at,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities,Topic,x,y,topic_color
64,"Trying my luck to win $TUK airdrop campaign from @eTukTukio, the first automotive project with #GreenRevolution built on #Cardano. 

eTUKTUK is at the very core of the electric vehicle transition, sharing economy, e-mobility, &amp; web 3.0 mass adoption 🛺 

https://t.co/3eeZYRjdyI https://t.co/VCpv6vH5to https://t.co/qsqyP81czY",193,582,2023-06-06 02:17:07+00:00,"['trying', 'luck', 'win', 'tuk', 'airdrop', 'campaign', 'etuktukio', 'first', 'automotive', 'project', 'greenrevolution', 'built', 'cardano', 'etuktuk', 'core', 'electric', 'vehicle', 'transition', 'sharing', 'economy', 'emobility', 'amp', 'web', '30', 'mass', 'adoption', '🛺']",0.0,0.294,0.706,0.8625,Positive,['etuktuk core electric vehicle'],[],-1,0.06902154,-2.2978601,"(128, 128, 128)"
65,"RT @Happiness1997TS: a photo of her in electric lady studio - Rosé 🫣

""I will try to make lots and lots of good music for you in the future…",188,0,2023-06-08 09:21:44+00:00,"['rt', 'happiness1997ts', 'photo', 'electric', 'lady', 'studio', 'rosé', '\U0001fae3', 'try', 'make', 'lot', 'lot', 'good', 'music', 'future…']",0.0,0.182,0.818,0.4404,Positive,[],[],-1,1.6186016,-3.0540454,"(128, 128, 128)"
66,RT @AntonEberhard: The private sector is gearing up to rescue South Africa from power cuts with a huge pipeline of generation projects unde…,188,0,2023-06-08 09:12:43+00:00,"['rt', 'antoneberhard', 'private', 'sector', 'gearing', 'rescue', 'south', 'africa', 'power', 'cut', 'huge', 'pipeline', 'generation', 'project', 'unde…']",0.107,0.284,0.609,0.5423,Positive,[],['south africa'],-1,0.002784377,-6.505174,"(128, 128, 128)"
67,RT @McfarlaneGlenda: Sway in the wind Singh is still trying to play both sides. It’s unbelievable the arrogance of this 4th place party lea…,188,0,2023-06-08 06:47:32+00:00,"['rt', 'mcfarlaneglenda', 'sway', 'wind', 'singh', 'still', 'trying', 'play', 'side', '’', 'unbelievable', 'arrogance', '4th', 'place', 'party', 'lea…']",0.16,0.324,0.516,0.3612,Positive,[],[],-1,0.58602774,-3.8085992,"(128, 128, 128)"
68,"RT @9NewsAUS: A Canberra man will spend one month in jail after riding an e-scooter at nearly 100km/h during a police chase.

During the ar…",184,0,2023-06-06 11:21:07+00:00,"['rt', '9newsaus', 'canberra', 'man', 'spend', 'one', 'month', 'jail', 'riding', 'escooter', 'nearly', '100kmh', 'police', 'chase', 'ar…']",0.0,0.0,1.0,0.0,Neutral,[],[],-1,-2.5509453,0.74851066,"(128, 128, 128)"
69,"RT @SulajjaFirodia: Preparing for grand delivery function of 1000 Electric 3wh designed for waste management at Vijaywada ! Solid steel, hi…",173,0,2023-06-08 09:29:36+00:00,"['rt', 'sulajjafirodia', 'preparing', 'grand', 'delivery', 'function', '1000', 'electric', '3wh', 'designed', 'waste', 'management', 'vijaywada', 'solid', 'steel', 'hi…']",0.137,0.225,0.637,0.2023,Positive,['vijaywada'],[],-1,3.9573467,-1.3191301,"(128, 128, 128)"
70,"RT @bettybloodclot: The carbon tax is important to fund Trudeau's tree planting plan...oh wait
To invest in nuclear energy...oh wait...
To…",168,0,2023-06-08 09:48:48+00:00,"['rt', 'bettybloodclot', 'carbon', 'tax', 'important', 'fund', 'trudeaus', 'tree', 'planting', 'planoh', 'wait', 'invest', 'nuclear', 'energyoh', 'wait', 'to…']",0.0,0.107,0.893,0.2023,Positive,[],[],-1,-0.2236128,-5.128702,"(128, 128, 128)"
71,"RT @MikeSchreiner: The Ford government wants us to pay more for our energy.

Why else would they insist on investing in dirty, gas power wh…",166,0,2023-06-08 08:45:22+00:00,"['rt', 'mikeschreiner', 'ford', 'government', 'want', 'u', 'pay', 'energy', 'else', 'would', 'insist', 'investing', 'dirty', 'gas', 'power', 'wh…']",0.23,0.182,0.588,-0.2263,Negative,['ford'],[],-1,0.0664918,-5.1059113,"(128, 128, 128)"
72,"RT @theapplehub: Two new Apple Maps features coming later this year:

- Offline maps: users can select an area and download it. Turn-by-tur…",165,0,2023-06-08 07:09:12+00:00,"['rt', 'theapplehub', 'two', 'new', 'apple', 'map', 'feature', 'coming', 'later', 'year', 'offline', 'map', 'user', 'select', 'area', 'download', 'turnbytur…']",0.086,0.0,0.914,-0.128,Negative,[],[],-1,4.312017,-5.420584,"(128, 128, 128)"
73,"RT @BoschGlobal: 🤝 Working together to help transform children's lives: Bosch Thailand &amp; Primavera, an #aid organization by Bosch associate…",163,0,2023-06-08 09:06:50+00:00,"['rt', 'boschglobal', '🤝', 'working', 'together', 'help', 'transform', 'childrens', 'life', 'bosch', 'thailand', 'amp', 'primavera', 'aid', 'organization', 'bosch', 'associate…']",0.0,0.153,0.847,0.4019,Positive,[],['thailand'],-1,-0.3879746,-4.0321293,"(128, 128, 128)"
74,"RT @TheGreenParty: 📺 ""Nuclear is not going to help us out in this climate emergency.""

@carla_denyer speaks to the BBC about the need to in…",162,0,2023-06-08 08:32:07+00:00,"['rt', 'thegreenparty', '📺', 'nuclear', 'going', 'help', 'u', 'climate', 'emergency', 'carladenyer', 'speaks', 'bbc', 'need', 'in…']",0.17,0.176,0.654,0.0258,Positive,['bbc'],[],-1,0.6927598,-4.7375636,"(128, 128, 128)"
75,"RT @kucoincom: 🤖New assets added to the Trading Bots.

📈 Spot Grid: APT/USDT

♾ Infinity Grid: APT/USDT

💰 DCA: APT

💰 Smart Rebalance: APT",162,0,2023-06-07 21:56:50+00:00,"['rt', 'kucoincom', '🤖new', 'asset', 'added', 'trading', 'bot', '📈', 'spot', 'grid', 'aptusdt', '♾', 'infinity', 'grid', 'aptusdt', '💰', 'dca', 'apt', '💰', 'smart', 'rebalance', 'apt']",0.0,0.245,0.755,0.6369,Positive,[],[],-1,0.59318084,-1.9101883,"(128, 128, 128)"
76,"RT @RepDonaldsPress: Many naturally fear nuclear energy due to unsubstantiated radiation concerns.

Today's nuclear tech isn't our grandpar…",158,0,2023-06-08 09:21:17+00:00,"['rt', 'repdonaldspress', 'many', 'naturally', 'fear', 'nuclear', 'energy', 'due', 'unsubstantiated', 'radiation', 'concern', 'today', 'nuclear', 'tech', 'isnt', 'grandpar…']",0.166,0.109,0.725,-0.2732,Negative,[],[],-1,0.70915365,-4.796739,"(128, 128, 128)"
77,"RT @Mullen_USA: Charging Ahead ⚡ Smooth Lines &amp; Strikingly Different Design. 

Welcome to the #MullenFIVE. 
Reserve now: https://t.co/f1WYr…",148,0,2023-06-07 12:25:22+00:00,"['rt', 'mullenusa', 'charging', 'ahead', '⚡', 'smooth', 'line', 'amp', 'strikingly', 'different', 'design', 'welcome', 'mullenfive', 'reserve']",0.0,0.2,0.8,0.4588,Positive,[],[],-1,2.2775974,-2.7137177,"(128, 128, 128)"
78,RT @nise_shi: HONGO TAKESHI: the wind. it roars in my ears. the more my power grows the harder it is to feel remorse for violence. what is…,148,0,2023-06-08 07:24:58+00:00,"['rt', 'niseshi', 'hongo', 'takeshi', 'wind', 'roar', 'ear', 'power', 'grows', 'harder', 'feel', 'remorse', 'violence', 'is…']",0.341,0.0,0.659,-0.7351,Negative,[],[],-1,0.3501125,-3.7527673,"(128, 128, 128)"
79,"RT @pattonoswalt: Oh dude, I’ve always planned to be buried underneath an electric fence. Sorry…",147,0,2023-06-08 09:25:16+00:00,"['rt', 'pattonoswalt', 'oh', 'dude', '’', 'always', 'planned', 'buried', 'underneath', 'electric', 'fence', 'sorry…']",0.0,0.0,1.0,0.0,Neutral,[],[],-1,1.566361,-3.431152,"(128, 128, 128)"
80,RT @TeslaSg: Karen complaining about EV emissions $TSLA https://t.co/ZCI5vn0rbj,147,0,2023-06-08 09:19:57+00:00,"['rt', 'teslasg', 'karen', 'complaining', 'ev', 'emission', 'tsla']",0.231,0.0,0.769,-0.2023,Negative,[],[],-1,2.9199688,-3.988409,"(128, 128, 128)"
81,"RT @sdhruv86: Good News

First Batch of 100 DTC Electric Buses arrived in Mayapuri Depot. Charging Infrastructure Completed.

Will be Rolle…",145,0,2023-06-08 09:26:32+00:00,"['rt', 'sdhruv86', 'good', 'news', 'first', 'batch', '100', 'dtc', 'electric', 'bus', 'arrived', 'mayapuri', 'depot', 'charging', 'infrastructure', 'completed', 'rolle…']",0.0,0.153,0.847,0.4404,Positive,[],[],-1,3.7961624,-3.1896992,"(128, 128, 128)"
82,"RT @UKLabour: Britain cannot grow with low wages and insecure jobs.

That’s why Labour will put workers at the heart of our mission to make…",145,0,2023-06-08 09:03:59+00:00,"['rt', 'uklabour', 'britain', 'grow', 'low', 'wage', 'insecure', 'job', '’', 'labour', 'put', 'worker', 'heart', 'mission', 'make…']",0.29,0.0,0.71,-0.5994,Negative,[],['britain'],-1,0.13761738,-4.4923406,"(128, 128, 128)"
83,"RT @stufflistings: JBL Tune Beam
Black, White, Blue, Purple
ANC
Smart Ambient Mode and TalkThru mode
JBL Pure Bass Sound
QuickCharge suppor…",145,0,2023-06-08 09:33:29+00:00,"['rt', 'stufflistings', 'jbl', 'tune', 'beam', 'black', 'white', 'blue', 'purple', 'anc', 'smart', 'ambient', 'mode', 'talkthru', 'mode', 'jbl', 'pure', 'bass', 'sound', 'quickcharge', 'suppor…']",0.0,0.119,0.881,0.4019,Positive,['anc'],[],-1,1.8512404,-3.075706,"(128, 128, 128)"
84,"RT @AndrewRTDavies: Today in Wales, nurses are out on strike. 

Seems timely to point out our Welsh NHS is not run by the Conservatives.…",142,0,2023-06-08 05:33:31+00:00,"['rt', 'andrewrtdavies', 'today', 'wale', 'nurse', 'strike', 'seems', 'timely', 'point', 'welsh', 'nh', 'run', 'conservatives…']",0.096,0.204,0.701,0.4019,Positive,[],[],-1,0.41890636,-4.1401834,"(128, 128, 128)"
85,"RT @kucoincom: 🤖New assets added to the Trading Bots.@FractonProtocol
 
📈 Spot Grid: HIFIDENZA/USDT

♾ Infinity Grid: HIFIDENZA/USDT

💰 DCA…",134,0,2023-06-07 12:24:50+00:00,"['rt', 'kucoincom', '🤖new', 'asset', 'added', 'trading', 'botsfractonprotocol', '📈', 'spot', 'grid', 'hifidenzausdt', '♾', 'infinity', 'grid', 'hifidenzausdt', '💰', 'dca…']",0.0,0.161,0.839,0.3612,Positive,['💰'],[],-1,0.73826045,-1.81573,"(128, 128, 128)"
86,"RT @solar_plannet: Spending all day on endless queues, just to power your GENERATOR?

Get a 24/7 solar inverter system installed in your ho…",130,0,2023-06-08 08:40:34+00:00,"['rt', 'solarplannet', 'spending', 'day', 'endless', 'queue', 'power', 'generator', 'get', '247', 'solar', 'inverter', 'system', 'installed', 'ho…']",0.0,0.0,1.0,0.0,Neutral,[],[],-1,1.3838918,-6.398694,"(128, 128, 128)"
87,"RT @KTRBRS: ✳️ Telangana shines as a leader in renewable energy production too! 

✳️ From a mere 74 MW of solar power at its formation, the…",130,0,2023-06-08 07:46:10+00:00,"['rt', 'ktrbrs', '✳️', 'telangana', 'shine', 'leader', 'renewable', 'energy', 'production', '✳️', 'mere', '74', 'mw', 'solar', 'power', 'formation', 'the…']",0.0,0.116,0.884,0.2732,Positive,[],[],-1,0.589178,-6.397765,"(128, 128, 128)"
88,"RT @NukeForClimate: Germany: on a visit to the lignite Land of Brandenburg, the Ecologist Minister of the Economy announces that he will re…",129,0,2023-06-08 05:08:50+00:00,"['rt', 'nukeforclimate', 'germany', 'visit', 'lignite', 'land', 'brandenburg', 'ecologist', 'minister', 'economy', 'announces', 're…']",0.0,0.0,1.0,0.0,Neutral,[],['germany'],-1,-0.29137665,-4.155825,"(128, 128, 128)"
89,RT @strengthPlan: Tesla makes the “impossible turn” #tsla https://t.co/tn8CxC454Q,126,0,2023-06-08 09:25:38+00:00,"['rt', 'strengthplan', 'tesla', 'make', '“', 'impossible', 'turn', '”', 'tsla']",0.0,0.0,1.0,0.0,Neutral,[],[],-1,2.6111424,-3.5649362,"(128, 128, 128)"
90,RT @luvyunjn: yunjin electric guitar for weverse park ??? https://t.co/A0ePG6Z59i,121,0,2023-06-08 09:35:36+00:00,"['rt', 'luvyunjn', 'yunjin', 'electric', 'guitar', 'weverse', 'park']",0.0,0.0,1.0,0.0,Neutral,['yunjin electric guitar'],[],-1,1.78548,-3.1197703,"(128, 128, 128)"
91,"@RT_com's account has been withheld in Belgium, Austria, Bulgaria, Sweden, Croatia, Spain, Slovenia, Cyprus, Slovakia, Czech Republic, Romania, Portugal, Poland, Denmark, Netherlands, Estonia, Malta, Luxembourg, Finland, France, Lithuania, Germany, Greece, Latvia, Hungary, Italy, Ireland, United Kingdom in response to a legal demand. Learn more.",116,0,2023-06-08 09:19:24+00:00,"['rtcoms', 'account', 'withheld', 'belgium', 'austria', 'bulgaria', 'sweden', 'croatia', 'spain', 'slovenia', 'cyprus', 'slovakia', 'czech', 'republic', 'romania', 'portugal', 'poland', 'denmark', 'netherlands', 'estonia', 'malta', 'luxembourg', 'finland', 'france', 'lithuania', 'germany', 'greece', 'latvia', 'hungary', 'italy', 'ireland', 'united', 'kingdom', 'response', 'legal', 'demand', 'learn']",0.038,0.108,0.854,0.4215,Positive,['bulgaria sweden croatia'],"['belgium', 'austria', 'spain', 'slovakia', 'romania', 'portugal', 'poland', 'netherlands estonia', 'malta', 'luxembourg', 'finland', 'france', 'lithuania', 'germany', 'greece', 'latvia', 'hungary', 'italy']",-1,0.6776214,-3.4304466,"(128, 128, 128)"
92,"Elon Musk met with Mongolia’s PM
This is what the PM said
“We discussed the possibility of welcoming @Tesla to #Mongolia and the potential use of #copper and #rareearth elements in #electricvehicle and battery production for industrial-scale mining.” https://t.co/N44ChGvidb",113,635,2023-06-07 08:39:09+00:00,"['elon', 'musk', 'met', 'mongolia', '’', 'pm', 'pm', 'said', '“', 'discussed', 'possibility', 'welcoming', 'tesla', 'mongolia', 'potential', 'use', 'copper', 'rareearth', 'element', 'electricvehicle', 'battery', 'production', 'industrialscale', 'mining', '”']",0.0,0.121,0.879,0.4404,Positive,[],['mongolia'],-1,1.308897,-3.5451574,"(128, 128, 128)"
93,"RT @teslaownersSV: Elon Musk met with Mongolia’s PM
This is what the PM said
“We discussed the possibility of welcoming @Tesla to #Mongolia…",113,0,2023-06-08 09:17:25+00:00,"['rt', 'teslaownerssv', 'elon', 'musk', 'met', 'mongolia', '’', 'pm', 'pm', 'said', '“', 'discussed', 'possibility', 'welcoming', 'tesla', 'mongolia…']",0.0,0.182,0.818,0.4404,Positive,[],['mongolia'],-1,1.3099502,-3.5170133,"(128, 128, 128)"
94,"No Cap, MG Comet EV is straight up slayin' sustainability! 

Get your green on and secure the Comet EV at an introductory price starting from ₹7,98,000*.

#UrbanMobility #CometEV #MGMotorIndia #BookNow #MorrisGarages https://t.co/PB6ozIf6s8",110,243,2023-06-05 12:27:07+00:00,"['cap', 'mg', 'comet', 'ev', 'straight', 'slayin', 'sustainability', 'get', 'green', 'secure', 'comet', 'ev', 'introductory', 'price', 'starting', '₹798000', 'urbanmobility', 'cometev', 'mgmotorindia', 'booknow', 'morrisgarages']",0.0,0.185,0.815,0.5106,Positive,[],[],-1,3.041851,-4.015481,"(128, 128, 128)"
95,"RT @MGMotorIn: No Cap, MG Comet EV is straight up slayin' sustainability! 

Get your green on and secure the Comet EV at an introductory pr…",110,0,2023-06-07 15:46:25+00:00,"['rt', 'mgmotorin', 'cap', 'mg', 'comet', 'ev', 'straight', 'slayin', 'sustainability', 'get', 'green', 'secure', 'comet', 'ev', 'introductory', 'pr…']",0.0,0.235,0.765,0.5106,Positive,[],[],-1,2.9270694,-4.0755506,"(128, 128, 128)"
96,"RT @PiyushGoyal: At the Business Meeting organised by the Govt. of Ontario, met Ministers &amp; executives of prominent Canadian companies to d…",107,0,2023-06-03 05:02:32+00:00,"['rt', 'piyushgoyal', 'business', 'meeting', 'organised', 'govt', 'ontario', 'met', 'minister', 'amp', 'executive', 'prominent', 'canadian', 'company', 'd…']",0.0,0.141,0.859,0.3182,Positive,[],[],-1,-1.0540173,-4.555787,"(128, 128, 128)"
97,"RT @vonderleyen: Good meeting with President Sultan Al Jaber to prepare @COP28_UAE.

In Dubai we will take stock of progress on the Paris A…",107,0,2023-06-08 09:42:32+00:00,"['rt', 'vonderleyen', 'good', 'meeting', 'president', 'sultan', 'al', 'jaber', 'prepare', 'cop28uae', 'dubai', 'take', 'stock', 'progress', 'paris', 'a…']",0.0,0.289,0.711,0.6908,Positive,[],['paris'],-1,0.83746016,-3.9053135,"(128, 128, 128)"
98,"RT @TalkTV: “We’ve got gas and oil in the sea next to us and you in Labour don’t want us to exploit that!”

Julia Hartley-Brewer clashes wi…",107,0,2023-06-08 09:11:20+00:00,"['rt', 'talktv', '“', '’', 'got', 'gas', 'oil', 'sea', 'next', 'u', 'labour', '’', 'want', 'u', 'exploit', '”', 'julia', 'hartleybrewer', 'clash', 'wi…']",0.095,0.088,0.816,-0.0258,Negative,[],[],-1,0.16727658,-4.606172,"(128, 128, 128)"
99,"RT @premnsikka: Shell adverts banned over misleading clean energy claims.

Imagine the company boardroom scene - directors sitting around t…",104,0,2023-06-08 08:28:42+00:00,"['rt', 'premnsikka', 'shell', 'advert', 'banned', 'misleading', 'clean', 'energy', 'claim', 'imagine', 'company', 'boardroom', 'scene', 'director', 'sitting', 'around', 't…']",0.243,0.204,0.553,-0.2263,Negative,[],[],-1,0.44514567,-3.3536875,"(128, 128, 128)"
100,"RT @solar_plannet: Worried about the endless queue you'd join, just to power your GENERATOR?

Get a 24/7 solar electricity installed in you…",102,0,2023-06-08 08:40:55+00:00,"['rt', 'solarplannet', 'worried', 'endless', 'queue', 'youd', 'join', 'power', 'generator', 'get', '247', 'solar', 'electricity', 'installed', 'you…']",0.126,0.126,0.747,0.0,Neutral,[],[],-1,1.3355386,-6.268122,"(128, 128, 128)"
101,"RT @johnredwood: Most of the energy burned in a power station is lost on its way to power an electric car. There is generation loss, transm…",101,0,2023-06-08 08:47:58+00:00,"['rt', 'johnredwood', 'energy', 'burned', 'power', 'station', 'lost', 'way', 'power', 'electric', 'car', 'generation', 'loss', 'transm…']",0.26,0.119,0.621,-0.3612,Negative,[],[],-1,3.1470127,-4.4950233,"(128, 128, 128)"
102,"RT @ValaAfshar: In South Korea 🇰🇷, the solar panels in the middle of the highway have a bicycle path underneath - cyclists are protected fr…",100,0,2023-06-08 09:27:19+00:00,"['rt', 'valaafshar', 'south', 'korea', '🇰🇷', 'solar', 'panel', 'middle', 'highway', 'bicycle', 'path', 'underneath', 'cyclist', 'protected', 'fr…']",0.0,0.172,0.828,0.4404,Positive,[],['rt valaafshar south korea'],-1,-2.1693542,-1.8398564,"(128, 128, 128)"
103,RT @NetZeroWatch: Germany faces electricity shortages that will see critical industries ditch the country after the government decided to s…,94,0,2023-06-08 08:38:44+00:00,"['rt', 'netzerowatch', 'germany', 'face', 'electricity', 'shortage', 'see', 'critical', 'industry', 'ditch', 'country', 'government', 'decided', 's…']",0.264,0.0,0.736,-0.5106,Negative,[],[],-1,0.12811895,-5.83534,"(128, 128, 128)"
104,RT @RichardWellings: Energy shortages are deliberately being created in order to keep bills permanently high and rig the market in favour o…,90,0,2023-06-08 07:57:37+00:00,"['rt', 'richardwellings', 'energy', 'shortage', 'deliberately', 'created', 'order', 'keep', 'bill', 'permanently', 'high', 'rig', 'market', 'favour', 'o…']",0.171,0.341,0.488,0.5423,Positive,[],[],-1,0.5314212,-5.352292,"(128, 128, 128)"
105,"📢 @DivinerProtocol announced a parternship with @eTukTukio to expand Diviner Protocol ecosystem in #Cardano &amp; automotive industry!

eTUKTUK is at the very core of the electric vehicle transition, sharing economy, e-mobility &amp; #web3 adoption

#Crypto #CryptoNews #DeFi #Metaverse https://t.co/Ff2y3FBiIP",88,170,2023-06-06 05:42:25+00:00,"['📢', 'divinerprotocol', 'announced', 'parternship', 'etuktukio', 'expand', 'diviner', 'protocol', 'ecosystem', 'cardano', 'amp', 'automotive', 'industry', 'etuktuk', 'core', 'electric', 'vehicle', 'transition', 'sharing', 'economy', 'emobility', 'amp', 'web3', 'adoption', 'crypto', 'cryptonews', 'defi', 'metaverse']",0.0,0.211,0.789,0.6597,Positive,['etuktuk'],[],-1,0.10089658,-2.313513,"(128, 128, 128)"
